time,seconds_elapsed,z,y,x
1772709210981243400,0.054243408203125,-0.005715743638575077,-0.011451596394181252,-0.00004646275192499161
1772709210991268400,0.064268310546875,-0.0017951731570065022,-0.006268270313739777,0.0012441595317795873
1772709211001292300,0.074292236328125,-0.00229478208348155,0.007939694449305534,-0.0005726490635424852
1772709211011317200,0.084317138671875,0.00027522072196006775,0.0029380680061876774,-0.0007129074074327946
1772709211021342200,0.09434228515625,-0.0010233367793262005,-0.004897484555840492,0.0009611555142328143
1772709211031367400,0.104367431640625,-0.0019465218065306544,-0.0014636516571044922,0.000731693347916007
1772709211041392400,0.114392333984375,-0.0009254657197743654,0.003533770330250263,-0.0030816870275884867
1772709211051417300,0.124417236328125,-0.00035150209441781044,-0.0008393814787268639,-0.00316319870762527
1772709211061442300,0.1344423828125,-0.0012468567583709955,-0.00263674883171916,-0.00020069838501513004
1772709211071466200,0.14446630859375,0.0003025168552994728,-0.0007770569063723087,-0.001015763496980071
1772709211081491200,0.1544912109375,0.002903359942138195,0.0025790585204958916,-0.003679723246023059
1772709211091516200,0.16451611328125,0.0006255321204662323,0.002299695275723934,-0.0025424896739423275
1772709211101541400,0.174541259765625,0.0009262026287615299,-0.0005506854504346848,-0.0009632350411266088
1772709211111566800,0.18456689453125,0.0021381278056651354,-0.0015720296651124954,-0.0008102867286652327
1772709211121591800,0.194591796875,0.00118737923912704,0.0017641116864979267,-0.0012960473541170359
1772709211131616800,0.20461669921875,0.001302533783018589,-0.0012803943827748299,-0.0005502428393810987
1772709211141641700,0.214641845703125,0.0005619088187813759,-0.003980306908488274,-0.0013622406404465437
1772709211151666000,0.224666015625,0.0016415542922914028,-0.002653254196047783,0.0005437836516648531
1772709211161691000,0.23469091796875,0.001844487152993679,-0.0016154199838638306,0.000299571780487895
1772709211171715800,0.2447158203125,0.0019526651594787836,-0.0025240974500775337,0.0008184933103621006
1772709211181740800,0.25474072265625,0.0013859441969543695,-0.002369367517530918,0.0038020326755940914
1772709211191765800,0.264765869140625,-0.0009739620145410299,-0.002844497561454773,0.0020470931194722652
1772709211201790700,0.274790771484375,0.0022023902274668217,-0.001495872624218464,0.0018454918172210455
1772709211211816000,0.28481591796875,0.001254119211807847,-0.0011829603463411331,0.003962778486311436
1772709211221840000,0.29483984375,0.0009417303372174501,0.0002905665896832943,0.006146837025880814
1772709211231864800,0.30486474609375,0.0006606066599488258,-0.0008793100714683533,0.005616030655801296
1772709211241890000,0.31489013671875,0.0013178745284676552,-0.0016702688299119473,0.00572655163705349
1772709211251914800,0.324914794921875,-0.000393605325371027,-0.003187519032508135,0.005258736666291952
1772709211261939700,0.334939697265625,0.0005531483329832554,-0.0013531339354813099,0.006123731378465891
1772709211271964700,0.344964599609375,-0.00041589606553316116,-0.00030193058773875237,0.007293950766324997
1772709211281990000,0.354989990234375,-0.0002401275560259819,-0.0034748204052448273,0.005709902383387089
1772709211292013800,0.365013916015625,0.00041437032632529736,-0.0033001676201820374,0.004479560069739819
1772709211302038800,0.375038818359375,-0.000364870298653841,-0.0013038618490099907,0.006522204726934433
1772709211312064000,0.38506396484375,-0.0004771747626364231,-0.00037676189094781876,0.007420248817652464
1772709211322089000,0.3950888671875,0.0010813071858137846,0.0002461513504385948,0.007528106682002544
1772709211332113700,0.40511376953125,0.00041548837907612324,-0.003456736449152231,0.003524797735735774
1772709211342139000,0.415138916015625,-0.0009262121748179197,-0.002188805490732193,0.005504058673977852
1772709211352163800,0.425163818359375,-0.0006527055520564318,-0.00012831762433052063,0.004091784358024597
1772709211362188800,0.435188720703125,-0.00008758273907005787,0.0012128502130508423,0.0028709915932267904
1772709211372213000,0.445212890625,0.00018025189638137817,-0.0011331499554216862,0.0020201951265335083
1772709211382238000,0.455238037109375,0.000051354989409446716,-0.0021073343232274055,0.001695555867627263
1772709211392263000,0.465262939453125,0.000649130204692483,-0.001107070129364729,0.0008903637062758207
1772709211402287900,0.475287841796875,0.0005122434813529253,0.0008596740663051605,0.0013862443156540394
1772709211412312800,0.485312744140625,0.0015975064598023891,-0.000949883833527565,0.0019331453368067741
1772709211422337800,0.495337890625,-0.0011918884702026844,-0.0009733196347951889,0.0010471115820109844
1772709211432362800,0.50536279296875,0.0008519280236214399,0.0013161562383174896,0.0015402290737256408
1772709211442387000,0.515386962890625,-0.0015238781925290823,0.0007877843454480171,-0.0007988254074007273
1772709211452412000,0.525411865234375,-0.00011069909669458866,0.00019205454736948013,-0.0015033786185085773
1772709211462436900,0.535436767578125,-0.00042974576354026794,-0.0016937297768890858,0.0005880016833543777
1772709211472461800,0.5454619140625,-0.0010795036796480417,0.000010420568287372589,-0.0008449077140539885
1772709211482487000,0.555487060546875,0.0002097326796501875,0.0012037833221256733,-0.0018278805073350668
1772709211492511700,0.56551171875,0.0012543308548629284,0.0004653073847293854,-0.0003497069701552391
1772709211502536700,0.57553662109375,-0.0007241314742714167,0.0003079148009419441,-0.0011955269146710634
1772709211512561000,0.585560791015625,-0.000018473248928785324,-0.0020465762354433537,-0.0013026595115661621
1772709211522585900,0.5955859375,-0.001216895878314972,-0.0023962492123246193,-0.0031375777907669544
1772709211532610800,0.60561083984375,-0.001355832675471902,-0.0036506394390016794,-0.005816753022372723
1772709211542636000,0.615635986328125,-0.0007781931199133396,0.0005110818892717361,-0.00694566685706377
1772709211552661000,0.625660888671875,-0.000354293966665864,-0.000005764886736869812,-0.0060858530923724174
1772709211562686000,0.63568603515625,-0.0038017560727894306,-0.004296650178730488,-0.0074957311153411865
1772709211572710700,0.645710693359375,-0.0019236458465456963,-0.0035994723439216614,-0.00819611456245184
1772709211582736000,0.65573583984375,-0.00129194394685328,-0.0005549467168748379,-0.010913603939116001
1772709211592759800,0.665759765625,-0.0017380386125296354,0.0005035679787397385,-0.011428921483457088
1772709211602784800,0.67578466796875,-0.004259785637259483,-0.000784603413194418,-0.00927602220326662
1772709211612810000,0.68581005859375,-0.0025704745203256607,0.0019087372347712517,-0.008516354486346245
1772709211622835000,0.6958349609375,-0.002449566964060068,0.001586494967341423,-0.007681453600525856
1772709211632860000,0.70585986328125,-0.004056381992995739,0.0010053450241684914,-0.007314101327210665
1772709211642884600,0.715884521484375,-0.0026387814432382584,-0.0014229249209165573,-0.004089013207703829
1772709211652909800,0.725909912109375,-0.003532195230945945,-0.0015523005276918411,-0.0018945424817502499
1772709211662933800,0.735933837890625,-0.0008125749882310629,-0.0032394127920269966,-0.00017520575784146786
1772709211672959000,0.745958984375,0.0006016509141772985,-0.0017482554540038109,-0.00019089109264314175
1772709211682984000,0.75598388671875,0.0011470660101622343,0.00041289953514933586,0.004211580380797386
1772709211693009000,0.7660087890625,0.0002952232025563717,-0.0005648541264235973,0.00191774673294276
1772709211703033900,0.776033935546875,0.0005849748849868774,-0.0020716707222163677,0.003039470175281167
1772709211713059000,0.78605908203125,-0.00010697077959775925,-0.00490603456273675,0.001831964123994112
1772709211723083800,0.796083740234375,-0.0005533164367079735,-0.0011192858219146729,0.0012721677776426077
1772709211733107700,0.806107666015625,-0.0005449007730931044,0.00010338379070162773,0.00017972965724766254
1772709211743133000,0.8161328125,-0.0010783320758491755,-0.0022125006653368473,-0.000014947494491934776
1772709211753158000,0.826157958984375,0.0006029214709997177,-0.0024934643879532814,-0.001806455897167325
1772709211763182800,0.836182861328125,0.0004977267235517502,-0.00004974799230694771,-0.0022789009381085634
1772709211773207800,0.846207763671875,-0.0034440974704921246,0.0011204550974071026,-0.002971396315842867
1772709211783233000,0.85623291015625,-0.00039238110184669495,-0.0026883981190621853,-0.0033050905913114548
