time,seconds_elapsed,z,y,x
1772708995473472300,0.01547216796875,-0.17826774716377258,-0.8661851286888123,0.35953420400619507
1772708995483497500,0.02549755859375,-0.1859770566225052,-0.947577714920044,0.708252489566803
1772708995493522400,0.0355224609375,-0.16301821172237396,-1.1001310348510742,1.08370041847229
1772708995503547400,0.04554736328125,-0.1379200518131256,-1.3399540185928345,1.4226971864700317
1772708995513573400,0.055573486328125,-0.13289839029312134,-1.5461509227752686,1.6388161182403564
1772708995523598300,0.065598388671875,-0.18072690069675446,-1.6540765762329102,1.6600459814071655
1772708995533623600,0.07562353515625,-0.309743732213974,-1.6194549798965454,1.4793896675109863
1772708995543648500,0.0856484375,-0.49382463097572327,-1.4205831289291382,1.1142780780792236
1772708995553673200,0.095673095703125,-0.6810991764068604,-1.1679478883743286,0.653410017490387
1772708995563698200,0.1056982421875,-0.821368396282196,-0.9721598029136658,0.20008622109889984
1772708995573723400,0.115723388671875,-0.8729546666145325,-0.9074513912200928,-0.1479250192642212
1772708995583749400,0.125749267578125,-0.8649694323539734,-0.9708968997001648,-0.34432968497276306
1772708995593774300,0.1357744140625,-0.8675628304481506,-1.0685515403747559,-0.404256135225296
1772708995603799300,0.14579931640625,-0.9200678467750549,-1.0806881189346313,-0.36403414607048035
1772708995613824300,0.15582421875,-1.0232176780700684,-0.9617066383361816,-0.29152318835258484
1772708995623849500,0.165849365234375,-1.155510425567627,-0.804333508014679,-0.23139220476150513
1772708995633874400,0.17587451171875,-1.2543725967407227,-0.8169182538986206,-0.19735194742679596
1772708995643900400,0.185900390625,-1.2555787563323975,-1.2178771495819092,-0.24193060398101807
1772708995653925400,0.19592529296875,-1.2632709741592407,-1.8578568696975708,-0.38136041164398193
1772708995663950300,0.205950439453125,-1.249060034751892,-2.2657532691955566,-0.5685758590698242
1772708995673975600,0.2159755859375,-1.143843412399292,-2.2932145595550537,-0.6636078357696533
1772708995684000300,0.226000244140625,-1.000469446182251,-2.0295422077178955,-0.6617819666862488
1772708995694025200,0.236025146484375,-0.872842013835907,-1.5866618156433105,-0.6277893781661987
